Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,Field 33,Value 33,Units 33,Field 34,Value 34,Units 34,
Data,0,record,timestamp,"863330857",s,position_lat,"688519507",semicircles,position_long,"143079899",semicircles,gps_accuracy,"2",m,distance,"99.91",m,heart_rate,"104",bpm,cadence,"5",rpm,speed,"4.531",m/s,temperature,"20",C,enhanced_speed,"4.531",m/s,
Data,0,record,timestamp,"863330858",s,position_lat,"688519074",semicircles,position_long,"143079349",semicircles,gps_accuracy,"2",m,distance,"104.79",m,heart_rate,"104",bpm,cadence,"35",rpm,speed,"4.715",m/s,temperature,"20",C,enhanced_speed,"4.715",m/s,
Data,0,record,timestamp,"863330859",s,position_lat,"688518583",semicircles,position_long,"143078640",semicircles,gps_accuracy,"3",m,distance,"110.6",m,heart_rate,"104",bpm,cadence,"61",rpm,speed,"4.795",m/s,temperature,"20",C,enhanced_speed,"4.795",m/s,
Data,0,record,timestamp,"863330860",s,position_lat,"688518092",semicircles,position_long,"143077993",semicircles,gps_accuracy,"3",m,distance,"116.21",m,heart_rate,"104",bpm,cadence,"62",rpm,speed,"4.85",m/s,temperature,"20",C,enhanced_speed,"4.85",m/s,
Data,0,record,timestamp,"863330861",s,position_lat,"688517646",semicircles,position_long,"143077414",semicircles,gps_accuracy,"3",m,distance,"121.28",m,heart_rate,"104",bpm,cadence,"53",rpm,speed,"4.678",m/s,temperature,"20",C,enhanced_speed,"4.678",m/s,
Data,0,record,timestamp,"863330862",s,position_lat,"688517213",semicircles,position_long,"143076873",semicircles,gps_accuracy,"3",m,distance,"126.14",m,heart_rate,"104",bpm,cadence,"53",rpm,speed,"4.636",m/s,temperature,"20",C,enhanced_speed,"4.636",m/s,
Data,0,record,timestamp,"863330863",s,position_lat,"688516771",semicircles,position_long,"143076345",semicircles,gps_accuracy,"2",m,distance,"131.04",m,heart_rate,"104",bpm,cadence,"53",rpm,speed,"4.602",m/s,temperature,"20",C,enhanced_speed,"4.602",m/s,
Data,0,record,timestamp,"863330864",s,position_lat,"688516317",semicircles,position_long,"143075826",semicircles,gps_accuracy,"2",m,distance,"136.01",m,heart_rate,"104",bpm,cadence,"29",rpm,speed,"4.748",m/s,temperature,"20",C,enhanced_speed,"4.748",m/s,
Data,0,record,timestamp,"863330865",s,position_lat,"688515859",semicircles,position_long,"143075263",semicircles,gps_accuracy,"2",m,distance,"141.13",m,heart_rate,"104",bpm,cadence,"46",rpm,speed,"4.837",m/s,temperature,"20",C,enhanced_speed,"4.837",m/s,
Data,0,record,timestamp,"863330866",s,position_lat,"688515400",semicircles,position_long,"143074715",semicircles,gps_accuracy,"2",m,distance,"146.21",m,heart_rate,"104",bpm,cadence,"61",rpm,speed,"4.92",m/s,temperature,"20",C,enhanced_speed,"4.92",m/s,
Data,0,record,timestamp,"863330867",s,position_lat,"688514959",semicircles,position_long,"143074150",semicircles,gps_accuracy,"2",m,distance,"151.2",m,heart_rate,"104",bpm,cadence,"64",rpm,speed,"4.921",m/s,temperature,"20",C,enhanced_speed,"4.921",m/s,
Data,0,record,timestamp,"863330868",s,position_lat,"688514503",semicircles,position_long,"143073141",semicircles,gps_accuracy,"3",m,distance,"157.85",m,heart_rate,"105",bpm,cadence,"65",rpm,speed,"6.323",m/s,temperature,"20",C,enhanced_speed,"6.323",m/s,
Data,0,record,timestamp,"863330869",s,position_lat,"688513966",semicircles,position_long,"143072108",semicircles,gps_accuracy,"3",m,distance,"165.07",m,heart_rate,"105",bpm,cadence,"66",rpm,speed,"7.053",m/s,temperature,"20",C,enhanced_speed,"7.053",m/s,
Data,0,record,timestamp,"863330870",s,position_lat,"688513469",semicircles,position_long,"143071276",semicircles,gps_accuracy,"3",m,distance,"171.3",m,heart_rate,"105",bpm,cadence,"67",rpm,speed,"6.252",m/s,temperature,"20",C,enhanced_speed,"6.252",m/s,
Data,0,record,timestamp,"863330871",s,position_lat,"688512968",semicircles,position_long,"143070529",semicircles,gps_accuracy,"3",m,distance,"177.28",m,heart_rate,"107",bpm,cadence,"68",rpm,speed,"6.01",m/s,temperature,"19",C,enhanced_speed,"6.01",m/s,
Data,0,record,timestamp,"863330872",s,position_lat,"688512486",semicircles,position_long,"143069813",semicircles,gps_accuracy,"3",m,distance,"183.03",m,heart_rate,"108",bpm,cadence,"69",rpm,speed,"5.855",m/s,temperature,"19",C,enhanced_speed,"5.855",m/s,
Data,0,record,timestamp,"863330873",s,position_lat,"688512004",semicircles,position_long,"143069241",semicircles,gps_accuracy,"2",m,distance,"188.38",m,heart_rate,"110",bpm,cadence,"70",rpm,speed,"5.434",m/s,temperature,"19",C,enhanced_speed,"5.434",m/s,
Data,0,record,timestamp,"863330874",s,position_lat,"688511500",semicircles,position_long,"143068728",semicircles,gps_accuracy,"2",m,distance,"193.73",m,heart_rate,"111",bpm,cadence,"68",rpm,speed,"5.367",m/s,temperature,"19",C,enhanced_speed,"5.367",m/s,
Data,0,record,timestamp,"863330875",s,position_lat,"688511010",semicircles,position_long,"143068133",semicircles,gps_accuracy,"2",m,distance,"199.19",m,heart_rate,"111",bpm,cadence,"68",rpm,speed,"5.442",m/s,temperature,"19",C,enhanced_speed,"5.442",m/s,
Data,0,record,timestamp,"863330876",s,position_lat,"688510533",semicircles,position_long,"143067547",semicircles,gps_accuracy,"2",m,distance,"204.52",m,heart_rate,"116",bpm,cadence,"57",rpm,speed,"5.343",m/s,temperature,"19",C,enhanced_speed,"5.343",m/s,
Data,0,record,timestamp,"863330877",s,position_lat,"688510027",semicircles,position_long,"143067092",semicircles,gps_accuracy,"2",m,distance,"209.78",m,heart_rate,"120",bpm,cadence,"48",rpm,speed,"5.303",m/s,temperature,"19",C,enhanced_speed,"5.303",m/s,
